id,song_name,danceability,energy,liveness,kmeans
1u0jk2JBvMvHxudeLXfna0,MAD MAN,0.208,0.785,0.0998,1
0LC1ZHmdPRHmr8w9C0heZb,EVERYTHING IS FINE,0.527,0.954,0.93,1
1hflocGENeOhHRN2jsFTyS,Caligula,0.614,0.738,0.3379999999999999,1
6VCq9JcEi9EbEKl8XIdCgk,Arson,0.609,0.804,0.302,1
43nXiKTaUkHmTBfaHLKEgw,KenPark - SosMula Solo,0.475,0.914,0.297,1
4NIxSd3Rlyr0qBb9ejTC2z,Gravehop187,0.447,0.949,0.406,1
7Fur0xdBxvYbIT3qNUtYT2,Lamborghini Getaway,0.794,0.685,0.0818,0
2vbdUi6DvdKauWAisnyjNg,Nuka Cola,0.652,0.88,0.3929999999999999,1
6W3kWEuBAUmpRMQo1omdoE,PTSD,0.607,0.721,0.3939999999999999,1
3qlXiKp8TDa1TQA28gd1IS,So What,0.518,0.959,0.0866,1
2muf1caAmZ5AqPUFeIaP9r,Downer,0.367,0.799,0.135,1
3oBlwGbihR4DHztLAyPH6n,Aw Shit - Zillakami Solo,0.705,0.7290000000000001,0.621,1
5D56GBLHrbf73N8x4B8JUZ,WAR-PAINT,0.441,0.96,0.55,1
75bUSwa9lSW9KrBF2p2kND,Snow On Tha Bluff,0.626,0.7490000000000001,0.139,0
4gF3PpiIlJYlJnJDbfqWEC,Fuck Shit,0.3979999999999999,0.92,0.411,1
2YVjyeoxb2Pyzqbc6teqyq,Tokyo Ghoul Freestyle,0.652,0.883,0.315,1
0YqkM9ZTBnloLO6br6NE6c,Want Em Dead,0.536,0.684,0.7609999999999999,1
5CrAp9FTRlsLVKxqPTUohv,Suck My Nutz,0.8740000000000001,0.902,0.0915,0
6Z7vGtDkHc0KUtKbuzkAIv,GATES (FEAT. SYRINGE),0.347,0.997,0.841,1
4TN0CciXiCzCaLHcHGLNBq,"If You See My Face, Good Luck. God Bless",0.588,0.884,0.1689999999999999,1
6JCWRmalnx0ZZn0esVGjB3,Man Down,0.627,0.942,0.21,1
1eBg9Rix0XTms2en8xSn7E,ACT 5/5 - SpaceGodsNeverDie (Prod. Unknown),0.569,0.907,0.0894,1
0iaaptgRhzUKvLNsH9vnJs,PARANXID,0.409,0.8240000000000001,0.411,1
0XfQbq7DaMOmVXgQ71eA6E,kamikaze (+ pulse),0.718,0.6679999999999999,0.124,0
16RPLsFiIWQiW6HEWvoeME,B!TCH,0.76,0.774,0.14,0
03tFjh3VymOR7MtBGeRVgB,Insomnia,0.607,0.99,0.152,1
1TgDNhS1Ue9r32BNC3A1if,Radiation,0.5329999999999999,0.589,0.341,0
0QiF3l617bIKVrkBqgdMHE,Troll Under the Bridge,0.736,0.932,0.182,1
37TsXZfXdQCB0BA8Nlb8lQ,Raging (Feat. ego mackey),0.286,0.8690000000000001,0.539,1
540TGB8rGRvADQ3wS2zufL,Fuck What You Heard (Fwyh),0.768,0.85,0.305,1
4o3hclacxC40zzsFsTw17n,Help Me (ft. Kamiyada) [prod. gin$eng],0.603,0.779,0.1119999999999999,0
0Tbc1EbOe0zcyQy7J40LR8,ROADKILL,0.4629999999999999,0.362,0.1,0
7ad8e0svr8W8AeWWpo0dP9,"HARDTOKILL (feat. FABI DHABI, BIG$ & APACHE)",0.428,0.976,0.434,1
5V8wv51BxDqAJWGPCZFEw2,... i still hate rappers (snippet) (+sellgarage),0.38,0.846,0.6890000000000001,1
6y8EYypJuGdqtHmd7rgkwf,offa my wave (hatred verse),0.611,0.5539999999999999,0.171,0
4qhCSUFJedTuuI9sIG7qLY,WHOTHEFUCKISYOU?,0.621,0.889,0.124,1
7Mvse8gvgglfvYha56MzK5,HATE ME,0.574,0.747,0.934,1
40Cd35HsAOaal9KnGbP6Pu,Can I Still Go To Heaven If I Kill Myself?,0.6779999999999999,0.589,0.278,0
18gJljHwN1pHOy8bYeChHC,Pain Pulse & Energy,0.557,0.87,0.616,1
6BEzRAfqWUJ7KjICZ0Tfwb,Shoot The Party (Prod. Blank Body),0.6990000000000001,0.857,0.515,1
2EndpYYgBZucgre8ieC4DD,ACT 2 - BirthOfTheSpaceGod,0.618,0.743,0.452,1
4F8UlPvgPOIRplL4Xqm23q,Static,0.5870000000000001,0.992,0.526,1
7D70tiORAMJrUXVGf4OyPI,Ignorance II,0.34,0.812,0.111,1
37naemAQrOuPBAOPt5u6Oy,BERZERK,0.733,0.6509999999999999,0.1669999999999999,0
5xKQ2uXgPP6vhrgu9TwId6,Bout That Life,0.5870000000000001,0.81,0.111,1
7kMrGXk4HUyFubpV3GMisg,False Idxls,0.54,0.841,0.628,1
0ZOh7Ac8RxcsUSi3zgwoVJ,SHOTSFIRED (FEAT. UNOFROMPLUTO),0.68,0.7979999999999999,0.1669999999999999,0
5Kr7QGT13qHpZH4IqnuaUc,Super Fun Time,0.815,0.8220000000000001,0.188,0
4svrshpdIytbEI2RSt0ctO,Flash Bang,0.812,0.71,0.132,0
4KqvvMtGdszJNalm7ouEtE,Fked Up,0.831,0.8440000000000001,0.491,1
6SvoXjxa0JMiiGtpOuOMw9,Drop Dead,0.7,0.526,0.121,0
0T6RSXxFhW8dRTWHI604ld,One Minute (feat. Kanye West & Travis Barker),0.568,0.636,0.105,0
4f4AKJIoln9OOu3Qhxxbg6,BlackEyesBlackMindBlackThoughtsBlackHeart,0.6779999999999999,0.586,0.657,1
0mUBbNkszZf3BDyBdPWOqK,Piss On The Kitchen Floor (Feat. Evil Nigga),0.565,0.893,0.151,1
4er9uGBNOtaWzR5kQleQBo,1punch,0.359,0.94,0.231,1
5tgBLWrd6xUeeprV9J1Y16,Audacious,0.5379999999999999,0.946,0.142,1
3EGixtJIblf7yzVgZ9VdJ4,IDONTEVENKNOW,0.71,0.644,0.0724,0
52IefZSJUve3ryTuLkkNdX,MyGothBitchCameWithaglock,0.407,0.989,0.0904,1
3DxJG91MgmLC4UADvQZwUo,White Lies+++,0.54,0.899,0.127,1
3Xj17lfpBGp2dFH9v8OEO9,No Pressure,0.78,0.982,0.295,1
2rGzntvNL0pePs0ujr3NPa,Fusion,0.662,0.953,0.539,1
1nB6VmrPybx4xwkL80OqdA,Nihil,0.665,0.905,0.907,1
0eaNyW4Ui07iv21Gq024Er,Still Ain't Shit,0.292,0.997,0.124,1
3zr7iWJTYMJ0hGSEpvGuIn,Beware the Tyrant,0.298,0.91,0.379,1
0AJL9bG5n2SdyRPxh8fNjt,Do You Want to Taste the Blade,0.371,0.883,0.3829999999999999,1
730Zm6cyw18xiXAqjjlyjK,New Metal (Prod. MarzBeats95),0.866,0.635,0.0896,0
2OjrahHm9CP8NJUKGRzW4J,LIKE/ME,0.53,0.8140000000000001,0.315,1
4uVrs1SNb31FknIkIOTF9t,Intro.Desolation,0.136,0.821,0.325,1
11NHApIN2R0DZJDypPYeFJ,The Singularity,0.476,0.495,0.506,1
74Zox8JHpIEbjj2BjWoBGi,Inside,0.536,0.48,0.473,0
6fsypiJHyWmeINsOLC1cos,Gatteka,0.721,0.568,0.128,0
7tUXZgLbOCvRJ9FBlairoU,Venom,0.909,0.573,0.657,0
03hDlhgcuWhrcwv7evFH0K,TELL ME YXU LXVE ME,0.173,0.958,0.774,1
1otcpLWDaprg3BOtE5MadV,Shut the Fuck Up,0.956,0.5,0.125,0
53p4f2tyTuCL5IcVO5TQnc,SiCK IN THE HEAD,0.7659999999999999,0.878,0.428,1
5xuNg2VuOasZMmIc8Jo92e,DONT PLAY (feat. Cameronazi),0.609,0.899,0.525,1
2SQC6ZAN4ah22JXk5knO8C,Death to He Who Cross Me,0.95,0.55,0.145,0
0S3XXPOuTGayM62nppKeZO,Temple Spray,0.7040000000000001,0.941,0.27,1
0HpdEsdK4vYvrgQKfuKmNG,KNEECAPS ONLY EXIST TO GET HIT WITH... GRACE ONLY EXISTS TO BE FALLEN FROM - Prod. HMYE,0.556,0.867,0.134,1
0ZvoZSzH10xgxegoCQuk8u,Fuck Off,0.365,0.915,0.102,1
0n8pm7N23W9S0FWXcyhZk6,College,0.3979999999999999,0.82,0.365,1
2jS26vCiHSs64lBtSgHNdj,Simpleton (Boy With No Face),0.5379999999999999,0.919,0.0476,1
5MaXPG1WC3hgYQdUmznq0o,Deleted,0.564,0.805,0.126,1
4qjsGPD6d1xv87kj52CL1T,Who the Fuck Are You to Tell Me What to Do,0.3779999999999999,0.95,0.233,1
5u0JF4OzQvhi63qtyJgRP4,ETERNAL DREAMS,0.557,0.68,0.122,0
0ERQT62DQS1YjCuyQSebFC,I HATE YOU,0.417,0.923,0.457,1
1GtJupcdtQUvk0O4a3Eedl,KEEP TALKING,0.18,0.89,0.1119999999999999,1
2Y202vUzFZAjWAg04g5eys,Jxck Said Goodnight,0.4629999999999999,0.774,0.147,1
1bHF0LtICgoIS5Sm9PeggG,Fire in Palace,0.568,0.833,0.154,1
16iQYqjh02746acrFaeFoW,Violent Sleep,0.591,0.725,0.1689999999999999,0
0MBHZFys0jzb8S3lOOfYcd,Rocket Fire,0.387,0.92,0.24,1
1Z3HNDcfuoIglZTat7gHMu,Can't Do This,0.525,0.602,0.209,0
5g5hUaUNZe6Juir0HHShuG,Play with Respect,0.6509999999999999,0.8340000000000001,0.353,1
56Jl96PUzFATB2FQ6XMS2f,My Advance!,0.612,0.773,0.22,1
2GGI7hfE2Qy9PDVbWgYDpN,Outlaw,0.491,0.972,0.0705,1
2za8TMqjaYQWNvqBtUbXRC,Energy,0.523,0.7490000000000001,0.0991,1
4KpKyRFwN0gcwj58Uqjv7q,STARING AT THE SKY,0.557,0.3379999999999999,0.14,0
56cX62sUO1IaoAimePyKHo,Siren Sounds,0.601,0.878,0.143,1
2nWOCtmaZh9Sccdj28bfRF,Up NXW (feat. Scarlxrd),0.659,0.789,0.162,0
3ntdCIcRvMera18T4h8RTM,Foes,0.74,0.8590000000000001,0.397,1
6R0GRYk2vs2XuBVemYK5YZ,Ultimate,0.493,0.826,0.252,1
0Ta0MoGnmPAjbOIhLhH9Ug,HEAD GXNE,0.81,0.833,0.152,0
7fGlb1TJhdPFhVMSpqg7V3,Never,0.4629999999999999,0.931,0.0841,1
4jxGd50JrjPDqT08H4cr2k,Trash,0.619,0.705,0.0803,0
6O31pzFf052KR9rEuU1nJs,Set Me Free,0.379,0.825,0.13,1
74lnM5V6ecvoTPV0fvptx9,Nuketown (feat. Juice WRLD),0.8079999999999999,0.617,0.7340000000000001,1
3hHmza7ZmTYfZHLGU7g7vs,Who I Am // Nightmare,0.41,0.865,0.0424,1
2q14a5f0fOx5L2C9v8W6r9,The Forest,0.515,0.856,0.198,1
6oqp75jMtSk8kYJZSXlJIp,Live in Despair,0.505,0.97,0.385,1
4oRYjuizV1pFeUEod6Q8vT,Fucc Boi Express,0.731,0.872,0.225,1
4QKsvyi9AdHNxwDiQFhC8W,Chup,0.696,0.728,0.354,1
7v0QdTATBzZ7uSE9lM58fF,Let It Burn,0.474,0.972,0.362,1
7lmV0rq1zUaIZYIAFU011X,Archangel,0.5539999999999999,0.792,0.182,1
124a8rvfFGzMlzEI3Ltw0G,The Fall,0.471,0.96,0.275,1
0Llzp6S6OQQHFULYRQAWho,Agony,0.461,0.99,0.3379999999999999,1
2XH2w3lHRhbZ9D5lUjVVRC,LED,0.659,0.659,0.348,0
29iQ4KK3ozSAisHOb2yeUi,Megalodon,0.5329999999999999,0.795,0.235,1
5f2gNhegc13RpHXQIphoOq,STFU,0.7290000000000001,0.8370000000000001,0.107,0
21jIJP9SZQznTBGWkLWS9c,Yaung Emperor,0.736,0.904,0.385,1
5MybjTfYBllawRD4ZvAR9Q,Bulls on Parade (triple j Like A Version),0.228,0.919,0.0878,1
5lvLo1sEbnHYXSqf70sawd,I WANT TX SEE YXU BLEED,0.784,0.7509999999999999,0.105,0
6Myo5NWVTEF0dgo1XBJbT8,YXU MAKE ME SICK,0.62,0.903,0.154,1
5EYUUTF5aNiGW2KsUe78zj,NX ADVICE,0.669,0.853,0.1,1
3cUREgJIhqP6S5afhHRPqg,DEMXNS & ANGELS,0.535,0.8370000000000001,0.114,1
4dOmgE4ULbySxpeGObN8RL,Syphilis,0.782,0.659,0.168,0
3lcQZ7mqEq1hgkMIzXCjtb,Tilitsover,0.6609999999999999,0.945,0.39,1
6ilFovM2so3bpzHRktP0Gh,LIVING LEGEND,0.757,0.821,0.428,1
29la5aV9nYM9DusXVVZT9r,$Way,0.585,0.916,0.3289999999999999,1
2W6nBrH932eBOyzeHMI4Jd,Need Sxme Mxre,0.525,0.688,0.362,1
3ELnx0lpm5uKNwXmG0tSb9,GLOCKP!T,0.47,0.942,0.377,1
1vXqSLXZ7muhZvF1xqIzce,Gargoyle,0.8059999999999999,0.5379999999999999,0.106,0
46RyyBgWVFBtsrU4RqjYoV,Stuck in My Ways,0.775,0.722,0.0919,0
7th5XJAn4nPn18H9cbUf84,INFESTATION,0.616,0.762,0.1009999999999999,0
0HhyivCumo23s8LivLUK4Y,THE GAMES WE PLAY,0.457,0.929,0.73,1
25uC7xpmfHlIzJ71cqoQaQ,Geronimo,0.322,0.79,0.286,1
6E49jyGkPSNrrS4NpNkBuP,SNAKES (+SOJHI),0.648,0.7979999999999999,0.217,1
5DhJgfr3SkdTIEr8vgDK3M,Slackjaw,0.81,0.679,0.0651,0
4GqLT7uVfcR2pUTUB2FJuH,DEADZONE,0.6509999999999999,0.753,0.235,0
4j6bSpMx3X8XFVil00W5WS,Jandarma,0.568,0.971,0.521,1
7q78zxHLBRFxlPVzC7HP0g,Deific,0.603,0.7959999999999999,0.252,1
7dJaRie7LJfpSZFHaQgi4Z,Skull Crack,0.602,0.62,0.163,0
5PcA8FaM5vlZBPIe58C9Q3,BAD BLOOD,0.492,0.6409999999999999,0.0673,0
1nXtlx1Fw0Kwo75pDjbehG,Bloodcurdle,0.6709999999999999,0.971,0.5670000000000001,1
6rxoR1b3n0SslaaF6dxU8U,Fear & Death,0.7170000000000001,0.7979999999999999,0.149,0
2QWC9uLihY0pa2akIpAm0K,Mayday,0.655,0.732,0.0884,0
58GAuSA6PbdjpjDJAhu8u9,Blind,0.302,0.892,0.0413,1
39MyOW7oR6zsANwk6UV23p,stfu,0.833,0.583,0.104,0
48oVTwmwZUzeLusFG2oCLi,king shit,0.556,0.607,0.355,1
3hu0J1n9WVCtehnfgXorZV,Cracks,0.6659999999999999,0.54,0.0958,0
6xzb7zaIpzzf7tjJN90r24,Suicide Party 1986!,0.645,0.934,0.3929999999999999,1
4iownB9gM7qfyNqyj6Ssx6,Boy You're Wrong,0.72,0.916,0.264,1
7lhVDJTAuF3qQ4LZXVRKBr,Jigoku,0.7929999999999999,0.986,0.192,1
0QdiZzuvzS7tiCLHZYRtyN,"Call Me Devil, Call Me Cheap",0.7140000000000001,0.769,0.0535,0
3x67yHLt2tGjVcPmZRPd0g,Paradise,0.6579999999999999,0.885,0.0661,1
1GI2kl9KZV1WXjvtFFQwYD,Toodrunktofuck,0.3229999999999999,0.885,0.031,1
0hZtC7Raj4Q9Fmzh1Tfexf,I'VE HAD ENOUGH,0.503,0.774,0.135,1
2NjeQLvFsfeKdZoA7dbfL1,PERCS | PERCZ,0.7070000000000001,0.617,0.345,0
4d8BSdhx6WT5GtTOWpv4rh,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],0.7290000000000001,0.799,0.289,1
5dv1VQpsAbUv8xf8MrhoqA,"Please Forgive (feat. Denzel Curry, IDK, Zombie Juice & ZillaKami)",0.883,0.507,0.0963,0
6zZgc9ShcuF8rbqGsn6CsL,N.G.I.S.,0.446,0.901,0.256,1
66FR7jofK8dk6cOHFz2KoF,The Two of Us Are Dying,0.6709999999999999,0.42,0.1119999999999999,0
4QehSyFfjbz5M7ybmQ1zA1,"Another Hero! What's he going to do, bleed on us? [prod 5:10]",0.539,0.956,0.7120000000000001,1
5R3BkyK26fOU3FRIUIqss0,NO BETTER ++,0.8220000000000001,0.774,0.106,0
1UmnKM9gp8QONFzanhAyGo,MYDEMONSDONTLIKEME,0.7859999999999999,0.902,0.396,1
2EDtKFCXcDLzbU1YeKCrrO,RETRIBUTION,0.665,0.63,0.315,0
1iDaAHOQvaxWGXx0VMYwAd,Laid To Rest,0.64,0.72,0.387,1
0Xq0JbzlxLGNfdyR9gM5y2,Do You Believe In God?,0.794,0.534,0.555,0
6o8JxZweagIv1XcFJfn4cy,PLAGUE,0.887,0.597,0.0482,0
28xkYPSP0P5xu5vT6MQfCy,"Okay,ButThisIsTheLastTime",0.755,0.298,0.1009999999999999,0
21d1P7ckHoTJr1l1ZmtFxU,Fucked Up,0.695,0.505,0.161,0
5TPHzsTdKR6wWJRhjyJrkd,Talk Shit,0.917,0.713,0.134,0
1uzmbv6GsSteHCc5EwS8MX,Zombie (Wake the Dead),0.486,0.931,0.858,1
0YdUH8t4EzkzCS9LsRVWvg,Fallen out of Grace,0.421,0.93,0.079,1
2o3gSLDAQAZQy5cctjvqZD,Gutboy!,0.866,0.489,0.0801,0
1eMc4CxbsqCXJodDsfG7a5,WDT,0.568,0.68,0.665,1
06pXo7A9KuHB0OJBl6oQfJ,1 fEeL LiKE sOCrAtEs,0.72,0.672,0.143,0
2BE9vJeT15SxOnO0kWecDu,ENERGON,0.743,0.875,0.4379999999999999,1
3zfvk1T6frHXuiqAoWBz4l,MEDICINE,0.375,0.767,0.485,1
5sqXH7GlmZmToMnGs6Q0nz,Anti Social Media Club,0.7509999999999999,0.529,0.1009999999999999,0
34Z2VMfJQaPZYry58StKMS,4AM,0.659,0.568,0.127,0
2WueTxY1xyhYzGfDEq2eDX,1K Shotz,0.6970000000000001,0.778,0.0814,0
6ykhBJeLUY3cmEYKnrJ7X4,NX PRESSURE,0.8,0.693,0.119,0
6P2VbuoEn2k8RtECGqKrOH,MIDNIGHT BE DA SET,0.728,0.451,0.251,0
7bux8gtZnFw4BXsj2aRPxQ,FLASH FLOOD,0.74,0.748,0.211,0
1GE25yzgEySnrutWTyOPI1,HAZARD,0.727,0.636,0.1009999999999999,0
24pVynC6mrYHMAdpcKgJh2,FTS x DEMONKING,0.564,0.703,0.1169999999999999,0
7Bf09cXXYqtXkAuEHtQsdZ,CALLINGALLBAGACQUISTIONSPECIALIST x CONSOLECOMMANDER,0.568,0.932,0.693,1
4CDZVkzBegyyVwD9ndV2Ji,SMOKINGHULKHOGAN x BLOCK,0.505,0.87,0.203,1
21lQwNbCRDkCbAgK3Y8zON,YOURHOMIEWACK x BROLYBROLYBROLY,0.579,0.89,0.1169999999999999,1
2pQjrKIq9JPLKYgJlgH4nl,Rubble Kingz,0.7170000000000001,0.885,0.209,1
36vneEoZbZHtafJcsRJjxj,Cello Freestyle!,0.496,0.7190000000000001,0.102,1
5iVBPYoxSA3HjiiP8AxPKn,Never (Acoustic),0.5589999999999999,0.36,0.301,0
4mt3eHV6DDSJTGoDk9C5PO,G.T.F.O.M.W. - Prod. CRESYLIC,0.5870000000000001,0.8959999999999999,0.945,1
6FedDqs2oWhq77ju6CzYqC,66SLAVS,0.701,0.96,0.0551,1
3er7NHWboyZoPFwFu1VZuq,Mosh Pit Killa,0.727,0.825,0.118,0
1Rlncsb3CXbFkGtJUs9hI6,Dxnt Gx There,0.72,0.8290000000000001,0.168,0
4irYeuAi87yyGHcI4h9s0x,Paris,0.8490000000000001,0.648,0.0984,0
1fuEdK4CcsFSYyZn0F8m8W,Waves,0.68,0.696,0.0984,0
6MMWntiKF3wxsqtO9pj1KL,Kashi Shinu,0.743,0.804,0.0866,0
17s3vXyLxonlA1KnjINBoi,WontStopCantStop,0.71,0.685,0.0691,0
59DXuKhpDMFvZv5lBvhXXm,DISTRUCTO DISK,0.722,0.71,0.413,0
5okzzfVtcZEQaFf9Vg2NJ1,Ashes Where I Walk,0.833,0.556,0.114,0
7tqJkXtFIND7WS9Mpmb9Ke,651 - 555 - XXXX,0.473,0.924,0.451,1
3dyMa6Cq2mDgxbvTeL6zD5,NotInService,0.429,0.456,0.0863,0
4glliEItiVUVKTJYid39sI,KillMeComeTry,0.486,0.932,0.2189999999999999,1
1VmCxqsBeGroY8lKnLjW1u,All Is Wasted,0.4589999999999999,0.7979999999999999,0.0689,1
5fRcOfJ9JfocJX6Za4I6Ka,IAmBecomeDeath,0.321,0.96,0.326,1
1Nt2wdkuX5oia65Z7DnmJn,LayYourAssDown,0.631,0.657,0.54,1
3zaTsD5yJVVkh5S53aQOnU,Diget$,0.564,0.594,0.325,0
30HVor22xSCvp4QcEWvmXc,$Weatin',0.623,0.8909999999999999,0.096,1
0kOPy917x3FC8YwyU98EYq,GXING THE DISTANCE,0.65,0.8240000000000001,0.575,1
09W4cMG7T6UF7pZZHvV6sW,Kill Me Moe.,0.679,0.586,0.1119999999999999,0
0DSyoNpXX36Yid9inDzxiT,ASK,0.7070000000000001,0.835,0.365,1
7sOX9wcVEjYuntsol2OVOU,Bye Bye Man,0.742,0.922,0.0851,0
4zsMeJmZSW1VWq1OUcYX9h,Playstation 2001,0.6609999999999999,0.8290000000000001,0.7170000000000001,1
6SMyAjhz5S71svJ02HSXuO,Last Life,0.545,0.926,0.192,1
7mbFFEQWsBfpvfrluE4OvW,LEFT 4 DEAD,0.539,0.8440000000000001,0.604,1
22ABIjiNGlu4CwIGaQ0Upy,BLOODBATH,0.155,0.679,0.259,1
0XwDlmZ26DLuxAk3FCmepO,Something Awful,0.411,0.735,0.102,1
6MT66BJ5e15sMUPTsZmpiO,help,0.461,0.547,0.0482,0
2yyyqf2IKMx0tv87uKWtDS,Kennedy 96,0.653,0.6579999999999999,0.4379999999999999,1
5HIVTiekm7fCARpY72pWMm,Smirnoff Ice,0.836,0.621,0.106,0
23sFDCjLKbzMu0SWqGZsFf,DAWG,0.5489999999999999,0.987,0.214,1
7ssFPYHfghdOGEEuEeJe3X,High Tide,0.301,0.7090000000000001,0.1169999999999999,1
1Q0X5oIFzLNbBNlWVJ5zYC,DRAMA,0.41,0.979,0.485,1
6mxKNBo19giuBW919EYAQW,STAIN,0.5479999999999999,0.622,0.0764,0
1RPXpk7oHjhEVvNSDtHruZ,I Wanna Bitch Like Dillion Harper,0.7709999999999999,0.872,0.1369999999999999,0
0PzqvTkVwIJ9yYeQWT9mC5,Envy,0.344,0.8859999999999999,0.15,1
0H2XS22c1b0jroiYVymD5q,Adderall,0.75,0.762,0.2319999999999999,0
4ogq83eKhBYXjzRaEtigvV,MIL$,0.695,0.55,0.311,0
1XGDdmf09noqYHYhcBYwZL,Drop Dead Kill,0.672,0.718,0.134,0
0ScrCFse4IOdO0rmL5cfp3,Deadhead,0.412,0.865,0.0474,1
4GmSTHhLn3yn9NzSJF1jZ9,Vikernes,0.37,0.802,0.125,1
46yi4ceEbieEwVJYQHb0iQ,Kill His Asshole,0.879,0.889,0.193,0
6DIHbaxvOQCv4d3hmaNNve,Push,0.6890000000000001,0.726,0.128,0
5UXfkvfj3EZIDQ6A3vTO7v,Okay I'm Reloaded,0.618,0.8059999999999999,0.33,1
7wXDJnxQlKP8bo2ZIyuyQS,You Can't Take Me (feat. SYBYR),0.738,0.846,0.118,0
0DUHClwZga9BKlFD21782x,Reassurance,0.732,0.452,0.0893,0
0ov6ntMyRDPxCzLlhbsoQQ,Have To.,0.7809999999999999,0.413,0.123,0
3HLXfGl9hM3ug7xhgI1r6A,Villainesque,0.4479999999999999,0.792,0.148,1
0TixDFgfYxFdwp44KdolCZ,The Way Is Urs,0.191,0.6729999999999999,0.4429999999999999,1
3HBEImr4BkS8xtTTXBoWgp,Weirdo Syndrome,0.522,0.58,0.151,0
67GxXLp01AgR2bpqMQXpu6,Gaahlish,0.504,0.976,0.14,1
04XnK3ljIjKBSmqDCLowAa,TOT,0.73,0.691,0.455,0
17fE7VD6cKLVia2x8YerRw,"Fuck Em, We Ball",0.871,0.787,0.305,0
69WwM9JhZaSaDCtQNfXYq1,Curb Stomp,0.484,0.85,0.0549,1
632oXLeztIO9X2J0z8RAYn,Kid Soulja,0.6459999999999999,0.6859999999999999,0.113,0
4F8HopcQAxbyLCYKM44IbN,People Shaped Holes,0.44,0.7340000000000001,0.622,1
7hZoTr4ffMGqm9opMiGmBp,ONCE UPON A TIME (FREESTYLE),0.653,0.91,0.111,1
6lH7efXawM6TwyhepEmMQ4,Exelsior,0.361,0.794,0.332,1
6UBXnyy2RHmPvSr29uNexD,BUNNY,0.78,0.855,0.178,0
157DtALQc80G7VdRT1qKXc,Where The Fuck Is God 2,0.809,0.642,0.135,0
0qcrvU13fWzzSudxfIx0Jv,BREAK YOUR FUCKING NECK IN THE MOSH,0.621,0.892,0.186,1
1SDstMIFGDVJYhvTEU2f9t,FACEPLANT 2,0.669,0.8540000000000001,0.4379999999999999,1
6ci7fP5fdAHLHKz5lxtbXm,ORBITAL,0.601,0.7440000000000001,0.292,1
5YOBXDyLWjdEtmMv1qaRTn,"I Met a Dog, It Taught Me How to Die",0.804,0.518,0.108,0
4v9s4ityN1AQoFfrq7v0fV,SadKid,0.436,0.7979999999999999,0.14,1
7IB21e35OpUWissPuCsYp8,Betty Crocker,0.936,0.359,0.105,0
4PRr1UXeu26N3rukmuSw5P,Something Really Nah,0.497,0.7829999999999999,0.4529999999999999,1
06Eg7wdtnvPxxHS8M8GTME,The End of the World,0.579,0.865,0.0722,1
3RcArDDCLP3paVVwocayig,UNDEFEATED,0.477,0.6809999999999999,0.327,1
5cvOY5ORG5hbssmtpMS9Y2,Door,0.59,0.597,0.1169999999999999,0
5YzSUv83xLFKqEm17LbFZo,Smoke Niggaz,0.909,0.3979999999999999,0.105,0
2JLz143vDjo2nbkeP2c3HO,Iris,0.845,0.812,0.0943,0
5xHeOe6GfUCSp4Gu2bRqPt,Liam Neeson,0.841,0.609,0.0761,0
3pjC4jkvDdqZem2x8I1KyF,Auto Pistol,0.466,0.5479999999999999,0.502,1
5ebFP3zarrfjYk5ULZGiNg,Outta My Fiber (Intro),0.72,0.596,0.342,0
4UDpUdPbSSwSLBvjGzLiIN,Easy Money,0.633,0.85,0.356,1
1laPzFtJWZkwgc3yq69uSB,Grassyknoll,0.481,0.907,0.261,1
5Z87QFHUt49viRblZcvsnA,Icetype,0.616,0.767,0.162,0
7DbvbHBQ62hupm4L6Ic7kK,NIKEFACE,0.929,0.759,0.0542,0
5vNUKDPYCXQVPez7n9hBhP,MXNDAY MXRNING,0.71,0.821,0.092,0
7N032YBAo4M4zCBMPQLxYt,UP. UP. UP.,0.843,0.37,0.124,0
37LJdAh8271sSRFkGm7QVK,00007,0.823,0.737,0.0787,0
5bfxB7MRF6uOSHpRl0rJCL,WINNING,0.802,0.624,0.126,0
3gY4hCcVELKWSlwc8DLUNL,BEASTMXDE,0.674,0.86,0.0997,1
7BfOFjMN1Oa4vdDyQVzt1p,KILL CXNFIRMED.,0.6990000000000001,0.8490000000000001,0.132,0
6XiWjnYd1BU1hMGPGi8Got,STEALTH,0.737,0.8340000000000001,0.0895,0
1dDgucIs82EtZGLHwiwcQT,GXLD,0.848,0.821,0.193,0
4RArVDtlucm0EOc6trrl8z,PRXBLEMATIC,0.797,0.858,0.7390000000000001,1
4F5xVbHD2ktUvOak0TIN4P,EGX DEATH!,0.75,0.7020000000000001,0.104,0
1ajTCP7e7scy9lmd6WERKN,LXWKEY,0.932,0.7979999999999999,0.0788,0
4DkWUQrGXaEtV8PPLRuufA,PRXSPER,0.8240000000000001,0.735,0.1169999999999999,0
2nwYBgh6YbwGsKgHFNHG1a,I WANT 1 BILLIXN PXUNDS,0.5529999999999999,0.893,0.903,1
1o7QpbWy0032PCPSb52vWP,NXT MY BUSINESS,0.789,0.496,0.103,0
1isWfezlev5LHmbpiqHa0V,RUTHLESS,0.799,0.787,0.103,0
1pzzGi7k7OpzWiei7h3lGv,HXUSE XF LXRDS,0.7,0.955,0.877,1
